url_path,views_total,views_unique
/DataJourneyHQ/DataJourney,118,40
/DataJourneyHQ/DataJourney/stargazers,15,1
/DataJourneyHQ/DataJourney/pulls,12,1
/DataJourneyHQ/DataJourney/pull/184/files,10,1
/DataJourneyHQ/DataJourney/commits/main,8,1
/DataJourneyHQ/DataJourney/actions,6,1
/DataJourneyHQ/DataJourney/actions/workflows/static.yml,6,1
/DataJourneyHQ/DataJourney/pull/184,5,2
/DataJourneyHQ/DataJourney/pull/187/files,5,1
/DataJourneyHQ/DataJourney/tree/announcement_github,4,1
